"","X.2","X.1","X","run_id","timestamp_new","longitude","latitude","pm_ch1_perL","pm_ch2_perL","pm_ch3_perL","pm_ch4_perL","pm_ch5_perL","pm_ch6_perL","point_geojson","line_geojson","no_ppb_8sMedian","no2_ppb_8sMedian","o3_ppb_8sMedian","o3_ppb_32sMedian","co_ppm__8sMedian","co2_ppm_8sMedian","pm25_8sMedian","pnc_ch1_w8_rolling_median","pnc_ch2_w8_rolling_median","pnc_ch3_w8_rolling_median","pnc_ch4_w8_rolling_median","pnc_ch5_w8_rolling_median","pnc_ch6_w8_rolling_median","datetime_y","datetime_m","datetime_d","datetime_h","datetime_min","datetime_sec","datetime_wd","date_m","wday","NO2_8s","O3_8s","CO_8s","Date"
"355801",355801,355801,503913,"20220412_123722_L15670","2022-04-12 12:39:51",-6.27612390052091,53.3458389879334,147840,6900,1500,660,300,60,"[-6.27612390052091,53.3458389879334]","[-6.27612390052091,53.3458389879334],[-6.27612390052091,53.3458389879334],[-6.27612390052091,53.3458389879334],[-6.27612390052091,53.3458389879334],[-6.27612390052091,53.3458389879334],[-6.27612390052091,53.3458389879334],[-6.27612390052091,53.3458389879334],[-6.27612390052091,53.3458389879334]",4.8,2.6,34.79,29.061,0.737,475.417,18.0235951781833,147300,7800,1500,630,270,150,2022,4,12,12,39,51,"Tue","Apr","Tue",14.1525,69.430403,0.8447494,"2022-04-12"
"355802",355802,355802,503914,"20220412_123722_L15670","2022-04-12 12:39:59",-6.27612394902195,53.3458389923041,149280,7440,1740,480,360,120,"[-6.27612394902195,53.3458389923041]","[-6.27612390052091,53.3458389879334],[-6.27612390052091,53.3458389879334],[-6.27612390767839,53.3458389877308],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041]",4.8,2.6,33.622,31.842,0.679,484.4505,18.4358640248608,146370,7740,1560,480,390,150,2022,4,12,12,39,59,"Tue","Apr","Tue",14.1525,67.0994254,0.7782698,"2022-04-12"
"355803",355803,355803,503915,"20220412_123722_L15670","2022-04-12 12:40:07",-6.27612394902195,53.3458389923041,145020,8700,1380,360,480,240,"[-6.27612394902195,53.3458389923041]","[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041]",4.8,2.6,30.73,31.842,0.6905,485.6385,18.5618241453945,146880,7980,1620,600,300,150,2022,4,12,12,40,7,"Tue","Apr","Tue",14.1525,61.327861,0.7914511,"2022-04-12"
"355804",355804,355804,503916,"20220412_123722_L15670","2022-04-12 12:40:15",-6.27612394902195,53.3458389923041,147660,6840,1560,720,300,180,"[-6.27612394902195,53.3458389923041]","[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041]",4.8,2.6,31.397,31.397,0.5985,477.091,18.3286074035033,144660,7200,1500,570,240,180,2022,4,12,12,40,15,"Tue","Apr","Tue",14.1525,62.6589929,0.6860007,"2022-04-12"
"355805",355805,355805,503917,"20220412_123722_L15670","2022-04-12 12:40:23",-6.27612394902195,53.3458389923041,141360,8340,1500,600,300,120,"[-6.27612394902195,53.3458389923041]","[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041]",4.8,2.6,32.732,31.453,0.535,472.0405,17.4931291922012,146640,7770,1410,510,300,90,2022,4,12,12,40,23,"Tue","Apr","Tue",14.1525,65.3232524,0.613217,"2022-04-12"
"355806",355806,355806,503918,"20220412_123722_L15670","2022-04-12 12:40:31",-6.27612394902195,53.3458389923041,146580,7380,1500,600,420,240,"[-6.27612394902195,53.3458389923041]","[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041]",4.8,2.6,36.959,31.453,0.5025,474.314,18.9408512074272,145200,7500,1440,600,330,180,2022,4,12,12,40,31,"Tue","Apr","Tue",14.1525,73.7590763,0.5759655,"2022-04-12"
"355807",355807,355807,503919,"20220412_123722_L15670","2022-04-12 12:40:39",-6.27612394902195,53.3458389923041,142440,7380,1080,420,300,60,"[-6.27612394902195,53.3458389923041]","[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041]",4.8,2.6,35.179,34.1225,0.496,485.6475,17.7433445216271,147540,7560,1380,540,300,90,2022,4,12,12,40,39,"Tue","Apr","Tue",14.1525,70.2067303,0.5685152,"2022-04-12"
"355808",355808,355808,503920,"20220412_123722_L15670","2022-04-12 12:40:47",-6.27612394902195,53.3458389923041,142620,7980,1800,600,300,60,"[-6.27612394902195,53.3458389923041]","[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041],[-6.27612394902195,53.3458389923041]",4.8,2.6,33.5665,34.178,0.483,488.4895,17.7014147949888,144180,7590,1650,660,210,90,2022,4,12,12,40,47,"Tue","Apr","Tue",14.1525,66.98866405,0.5536146,"2022-04-12"
"355809",355809,355809,503922,"20220412_123722_L15670","2022-04-12 12:41:03",-6.27566141557873,53.3457932854066,142920,7920,1380,780,240,360,"[-6.27566141557873,53.3457932854066]","[-6.27593585586011,53.34581966755],[-6.27590466831508,53.3458166457379],[-6.27587921602552,53.3458143240124],[-6.27583589273145,53.3458106272966],[-6.27578860964297,53.3458056044519],[-6.27574787300874,53.3458013609048],[-6.27570740962762,53.3457975535528],[-6.27566141557873,53.3457932854066]",19.763,2.6,31.064,32.176,0.453,492.374,17.5139678542952,142980,7980,1260,630,270,90,2022,4,12,12,41,3,"Tue","Apr","Tue",42.7692375,61.9944248,0.5192286,"2022-04-12"
"355810",355810,355810,503923,"20220412_123722_L15670","2022-04-12 12:41:11",-6.27527564950365,53.3457603522786,146640,7200,1680,480,480,60,"[-6.27527564950365,53.3457603522786]","[-6.27560831008177,53.3457884160507],[-6.27555192736663,53.3457832443172],[-6.27549714854483,53.3457785474185],[-6.27544421167842,53.345774210627],[-6.27539388469552,53.3457699717179],[-6.27534753950767,53.3457662780054],[-6.2753084654763,53.3457631795619],[-6.27527564950365,53.3457603522786]",105.699,19.348,29.951,31.064,0.483,501.983,18.2450499971291,146070,7860,1410,570,330,90,2022,4,12,12,41,11,"Tue","Apr","Tue",239.1523875,59.7732107,0.5536146,"2022-04-12"
"355811",355811,355811,503924,"20220412_123722_L15670","2022-04-12 12:41:19",-6.27520157385851,53.3457540580771,145260,7560,960,840,300,180,"[-6.27520157385851,53.3457540580771]","[-6.27525367077825,53.3457586216861],[-6.27524601275875,53.3457579240064],[-6.27524616288825,53.3457579301825],[-6.27524554115583,53.345757900449],[-6.27524282547983,53.3457577373807],[-6.27523549643238,53.3457570063753],[-6.27522057732291,53.3457556320692],[-6.27520157385851,53.3457540580771]",4.8,9.828,29.951,30.73,0.4895,509.95,17.1997884757623,146220,7680,1350,660,210,90,2022,4,12,12,41,19,"Tue","Apr","Tue",27.97605,59.7732107,0.5610649,"2022-04-12"
"355812",355812,355812,503928,"20220412_123722_L15670","2022-04-12 12:41:51",-6.27511843091542,53.3457467344232,148920,9060,1560,720,300,60,"[-6.27511843091542,53.3457467344232]","[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232]",4.8,2.6,26.281,26.281,0.451,486.291,18.132616265591,148680,7950,1500,720,270,90,2022,4,12,12,41,51,"Tue","Apr","Tue",14.1525,52.4489917,0.5169362,"2022-04-12"
"355813",355813,355813,503929,"20220412_123722_L15670","2022-04-12 12:41:59",-6.27511843091542,53.3457467344232,146640,7860,2220,660,300,180,"[-6.27511843091542,53.3457467344232]","[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232]",59.418,9.472,26.948,26.281,0.463,491.9465,18.6896163087839,148710,8010,1590,510,330,120,2022,4,12,12,41,59,"Tue","Apr","Tue",131.752125,53.7801236,0.5306906,"2022-04-12"
"355814",355814,355814,503930,"20220412_123722_L15670","2022-04-12 12:42:07",-6.27511843091542,53.3457467344232,150660,8880,2220,480,540,60,"[-6.27511843091542,53.3457467344232]","[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232]",20.3425,7.349,27.17,26.503,0.506,491.909,20.6814672736256,151290,9030,1590,630,360,180,2022,4,12,12,42,7,"Tue","Apr","Tue",52.95999375,54.223169,0.5799772,"2022-04-12"
"355815",355815,355815,503931,"20220412_123722_L15670","2022-04-12 12:42:15",-6.27511843091542,53.3457467344232,152640,8040,1680,720,300,180,"[-6.27511843091542,53.3457467344232]","[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232],[-6.27511843091542,53.3457467344232]",41.738,5.556,27.17,27.059,0.5275,491.92,20.9346246256905,152760,8910,1860,720,480,180,2022,4,12,12,42,15,"Tue","Apr","Tue",90.449775,54.223169,0.6046205,"2022-04-12"
"355816",355816,355816,503932,"20220412_123722_L15670","2022-04-12 12:42:23",-6.27504606578393,53.3457398291028,156060,10740,2340,300,900,120,"[-6.27504606578393,53.3457398291028]","[-6.2751184515613,53.3457467318026],[-6.27511804131698,53.3457466801668],[-6.27511084362942,53.345745956656],[-6.27510010311182,53.3457448783558],[-6.27508787576788,53.3457437423229],[-6.27507454378341,53.3457425144851],[-6.27506051686842,53.3457411921198],[-6.27504606578393,53.3457398291028]",76.143,12.812,24.167,26.7255,0.522,496.991,21.3010962896742,150420,9060,1800,720,300,240,2022,4,12,12,42,23,"Tue","Apr","Tue",170.1264375,48.2300819,0.5983164,"2022-04-12"
"355817",355817,355817,503933,"20220412_123722_L15670","2022-04-12 12:42:31",-6.27500087408746,53.3457351631033,153960,7620,1620,720,420,120,"[-6.27500087408746,53.3457351631033]","[-6.27503085020217,53.3457382650657],[-6.27501649276597,53.3457367774672],[-6.27500508262562,53.345735547017],[-6.27500061262685,53.3457351090811],[-6.27500111208141,53.3457351805743],[-6.27500087408746,53.3457351631033],[-6.27500087408746,53.3457351631033],[-6.27500087408746,53.3457351631033]",34.8485,17.796,23.722,25.502,0.516,499.8315,19.7012020516132,151680,8550,1890,630,420,120,2022,4,12,12,42,31,"Tue","Apr","Tue",100.68260625,47.3419954,0.5914392,"2022-04-12"
"355818",355818,355818,503934,"20220412_123722_L15670","2022-04-12 12:42:39",-6.27500087408746,53.3457351631033,150540,8040,1980,480,480,120,"[-6.27500087408746,53.3457351631033]","[-6.27500087408746,53.3457351631033],[-6.27500087408746,53.3457351631033],[-6.27500087408746,53.3457351631033],[-6.27500087408746,53.3457351631033],[-6.27500087408746,53.3457351631033],[-6.27500087408746,53.3457351631033],[-6.27500087408746,53.3457351631033],[-6.27500087408746,53.3457351631033]",4.8,16.435,21.553,24.167,0.505,499.84,20.7482496870945,152190,8550,1650,750,480,150,2022,4,12,12,42,39,"Tue","Apr","Tue",40.6119375,43.0133221,0.578831,"2022-04-12"
"355819",355819,355819,503935,"20220412_123722_L15670","2022-04-12 12:42:47",-6.27500082358482,53.3457351623559,150120,9540,1200,720,300,300,"[-6.27500082358482,53.3457351623559]","[-6.27500087408746,53.3457351631033],[-6.27500087408746,53.3457351631033],[-6.27500087408746,53.3457351631033],[-6.275000918075,53.3457351706415],[-6.27500106587165,53.3457351860822],[-6.27500086563918,53.3457351623671],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559]",4.8,7.981,21.386,22.387,0.4835,493.63,21.0640046952809,150090,8430,1770,690,300,240,2022,4,12,12,42,47,"Tue","Apr","Tue",24.4436625,42.6800402,0.5541877,"2022-04-12"
"355820",355820,355820,503936,"20220412_123722_L15670","2022-04-12 12:42:55",-6.27500082358482,53.3457351623559,153600,7380,1560,180,420,120,"[-6.27500082358482,53.3457351623559]","[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559]",4.8,6.635,21.609,21.609,0.476,489.682,19.8313790491683,147630,8190,1590,540,360,270,2022,4,12,12,42,55,"Tue","Apr","Tue",21.8694375,43.1250813,0.5455912,"2022-04-12"
"355821",355821,355821,503937,"20220412_123722_L15670","2022-04-12 12:43:03",-6.27500082358482,53.3457351623559,149340,7620,1560,540,420,120,"[-6.27500082358482,53.3457351623559]","[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559]",4.8,11.228,21.497,21.497,0.4815,486.913,18.4804027175617,149670,7920,1560,570,270,120,2022,4,12,12,43,3,"Tue","Apr","Tue",30.65355,42.9015629,0.5518953,"2022-04-12"
"355822",355822,355822,503938,"20220412_123722_L15670","2022-04-12 12:43:11",-6.27500082358482,53.3457351623559,152700,10440,1620,720,360,180,"[-6.27500082358482,53.3457351623559]","[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559],[-6.27500082358482,53.3457351623559]",32.515,18.0585,21.386,21.4415,0.4735,489.705,19.6993234757783,152130,7830,1680,750,360,180,2022,4,12,12,43,11,"Tue","Apr","Tue",96.72181875,42.6800402,0.5427257,"2022-04-12"
"355823",355823,355823,503939,"20220412_123722_L15670","2022-04-12 12:43:19",-6.27500135428798,53.3457352135652,145440,8280,1800,780,540,180,"[-6.27500135428798,53.3457352135652]","[-6.27500082358482,53.3457351623559],[-6.27500086590233,53.345735166675],[-6.27500092978403,53.3457351730451],[-6.27500092978403,53.3457351730451],[-6.27500092978403,53.3457351730451],[-6.27500092978403,53.3457351730451],[-6.27500097217252,53.3457351788069],[-6.27500135428798,53.3457352135652]",4.8,16.712,20.719,21.386,0.485,493.176,21.1517901040138,149640,8250,1740,750,540,180,2022,4,12,12,43,19,"Tue","Apr","Tue",41.1417,41.3489083,0.555907,"2022-04-12"
"355824",355824,355824,503940,"20220412_123722_L15670","2022-04-12 12:43:27",-6.27473740994704,53.3457084052319,149580,7080,1080,360,480,60,"[-6.27473740994704,53.3457084052319]","[-6.27499414296364,53.3457343573052],[-6.27497750174244,53.3457325438189],[-6.27495327684772,53.3457299508503],[-6.27491514562825,53.3457257915445],[-6.27486925146586,53.3457209260761],[-6.27482328384575,53.3457163420968],[-6.27477954312079,53.3457121584591],[-6.27473740994704,53.3457084052319]",100.9135,36.534,20.719,20.941,0.469,510.6265,19.273379933673,146550,8280,1410,690,390,120,2022,4,12,12,43,27,"Tue","Apr","Tue",262.86834375,41.3489083,0.5375678,"2022-04-12"
"355825",355825,355825,503941,"20220412_123722_L15670","2022-04-12 12:43:35",-6.27462685357051,53.3456981811786,148800,7920,1920,780,240,240,"[-6.27462685357051,53.3456981811786]","[-6.27469909289063,53.3457049879204],[-6.27466917370127,53.3457021162987],[-6.27464445657436,53.3456998161652],[-6.2746303470202,53.3456984735395],[-6.27462713257293,53.3456981860539],[-6.27462706864199,53.3456981937241],[-6.27462685357051,53.3456981811786],[-6.27462685357051,53.3456981811786]",8.454,28.464,19.7175,20.719,0.469,535.4675,20.0516092512617,146760,7980,1530,780,390,90,2022,4,12,12,43,35,"Tue","Apr","Tue",70.605675,39.35021475,0.5375678,"2022-04-12"
"355826",355826,355826,503942,"20220412_123722_L15670","2022-04-12 12:43:43",-6.27450568346456,53.3456875499582,139800,8160,1440,720,240,0,"[-6.27450568346456,53.3456875499582]","[-6.27462670192445,53.3456981686854],[-6.27462591962031,53.3456980906251],[-6.27461462746302,53.3456969390597],[-6.27459216027075,53.3456949401274],[-6.274566813194,53.3456928858373],[-6.27454376887522,53.3456908074544],[-6.27452305323482,53.3456890465403],[-6.27450568346456,53.3456875499582]",4.8,7.995,22.054,20.719,0.4585,500.996,17.690358715747,144690,8250,1440,540,270,120,2022,4,12,12,43,43,"Tue","Apr","Tue",24.4704375,44.0131678,0.5255327,"2022-04-12"
"355827",355827,355827,503943,"20220412_123722_L15670","2022-04-12 12:43:51",-6.27446940643614,53.3456841544475,152100,7800,900,420,540,180,"[-6.27446940643614,53.3456841544475]","[-6.27449183999515,53.3456864239852],[-6.27448280720111,53.3456854702645],[-6.27447539097124,53.3456847491922],[-6.27447069897533,53.3456843000325],[-6.27446936291863,53.3456841629079],[-6.27446940873318,53.3456841628181],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475]",4.8,2.6,25.168,21.052,0.44,486.882,19.0320684820607,143580,7890,1530,600,300,180,2022,4,12,12,43,51,"Tue","Apr","Tue",14.1525,50.2277776,0.504328,"2022-04-12"
"355828",355828,355828,503944,"20220412_123722_L15670","2022-04-12 12:43:59",-6.27446940643614,53.3456841544475,146040,7380,1740,600,540,300,"[-6.27446940643614,53.3456841544475]","[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475]",4.8,2.6,29.84,24.501,0.4235,480.698,17.7871625374657,145680,8070,1260,570,330,90,2022,4,12,12,43,59,"Tue","Apr","Tue",14.1525,59.551688,0.4854157,"2022-04-12"
"355829",355829,355829,503945,"20220412_123722_L15670","2022-04-12 12:44:07",-6.27446940643614,53.3456841544475,139260,8040,960,720,300,60,"[-6.27446940643614,53.3456841544475]","[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475],[-6.27446940643614,53.3456841544475]",4.8,2.6,32.176,27.6705,0.406,480.627,18.2996471587077,145290,8370,1320,720,360,150,2022,4,12,12,44,7,"Tue","Apr","Tue",14.1525,64.2136432,0.4653572,"2022-04-12"
