"","X.2","X.1","X","run_id","timestamp_new","longitude","latitude","pm_ch1_perL","pm_ch2_perL","pm_ch3_perL","pm_ch4_perL","pm_ch5_perL","pm_ch6_perL","point_geojson","line_geojson","no_ppb_8sMedian","no2_ppb_8sMedian","o3_ppb_8sMedian","o3_ppb_32sMedian","co_ppm__8sMedian","co2_ppm_8sMedian","pm25_8sMedian","pnc_ch1_w8_rolling_median","pnc_ch2_w8_rolling_median","pnc_ch3_w8_rolling_median","pnc_ch4_w8_rolling_median","pnc_ch5_w8_rolling_median","pnc_ch6_w8_rolling_median","datetime_y","datetime_m","datetime_d","datetime_h","datetime_min","datetime_sec","datetime_wd","date_m","wday","NO2_8s","O3_8s","CO_8s","Date"
"136836",136836,136836,189685,"20210907_090108_L15670","2021-09-07 09:05:59",-6.22597671125549,53.3511317311954,98400,14100,1980,720,420,540,"[-6.22597671125549,53.3511317311954]","[-6.22597671125549,53.3511317311954],[-6.22597671125549,53.3511317311954],[-6.22597671125549,53.3511317311954],[-6.22597671125549,53.3511317311954],[-6.22597671125549,53.3511317311954],[-6.22597671125549,53.3511317311954],[-6.22597671125549,53.3511317311954],[-6.22597671125549,53.3511317311954]",4.8,23.525,18.272,18.16,0.6495,481.727,18.2783023496838,102090,13860,1860,540,360,240,2021,9,7,9,5,59,"Tue","Sep","Tue",54.1715625,36.4654304,0.7444569,"2021-09-07"
"136837",136837,136837,189686,"20210907_090108_L15670","2021-09-07 09:06:07",-6.22597668017603,53.3511318345631,101340,14460,2940,300,600,360,"[-6.22597668017603,53.3511318345631]","[-6.22597671125549,53.3511317311954],[-6.22597671125549,53.3511317311954],[-6.22597671125549,53.3511317311954],[-6.22597665780033,53.3511318461304],[-6.22597668017603,53.3511318345631],[-6.22597668017603,53.3511318345631],[-6.22597668017603,53.3511318345631],[-6.22597668017603,53.3511318345631]",4.8,18.602,19.161,18.494,0.585,486.7285,19.6732263606953,100860,13830,1950,390,330,360,2021,9,7,9,6,7,"Tue","Sep","Tue",44.756325,38.2396077,0.670527,"2021-09-07"
"136838",136838,136838,189690,"20210907_090108_L15670","2021-09-07 09:06:39",-6.22117352163441,53.3510920952017,104700,14520,2220,900,840,840,"[-6.22117352163441,53.3510920952017]","[-6.22298572943487,53.3511604427193],[-6.22273064125325,53.3511510070969],[-6.2224707559192,53.3511416895937],[-6.22220615238556,53.3511315213965],[-6.22194299551262,53.3511217259353],[-6.22168105719199,53.3511120911214],[-6.22142384744473,53.3511023994996],[-6.22117352163441,53.3510920952017]",4.8,21.736,20.274,20.552,0.515,490.0815,24.2442192114308,104940,15660,3090,900,690,420,2021,9,7,9,6,39,"Tue","Sep","Tue",50.7501,40.4608218,0.590293,"2021-09-07"
"136839",136839,136839,189705,"20210907_094752_L15670","2021-09-07 09:42:35",-6.21383142862884,53.3535427522255,49320,6060,660,300,0,0,"[-6.21383142862884,53.3535427522255]","[-6.21379088038376,53.3539971358443],[-6.21378119064387,53.3539291352541],[-6.21375029958104,53.3538521149502],[-6.21371057345273,53.3537777034773],[-6.21368159510182,53.3537085560494],[-6.21368570370167,53.3536417726727],[-6.21373594800831,53.3535808947779],[-6.21383142862884,53.3535427522255]",4.8,2.6,54.201,54.4235,0.31,456.228,6.81037710967361,50760,5760,780,210,60,0,2021,9,7,9,42,35,"Tue","Sep","Tue",14.1525,108.1689357,0.355322,"2021-09-07"
"136840",136840,136840,189706,"20210907_094752_L15670","2021-09-07 09:42:43",-6.2148265336055,53.3537112684378,52620,6360,360,180,0,0,"[-6.2148265336055,53.3537112684378]","[-6.21394780816077,53.3535368482545],[-6.21406032014674,53.3535649508306],[-6.21416870683197,53.3536083814544],[-6.2142853545644,53.3536476773102],[-6.21441032205771,53.3536753373073],[-6.21453922497709,53.3536907083189],[-6.2146783184671,53.3537013348098],[-6.2148265336055,53.3537112684378]",4.8,2.6,53.422,54.201,0.3115,455.6905,7.78671787456942,53610,6180,720,180,90,60,2021,9,7,9,42,43,"Tue","Sep","Tue",14.1525,106.6142854,0.3570413,"2021-09-07"
"136841",136841,136841,189707,"20210907_094752_L15670","2021-09-07 09:42:51",-6.2159768616946,53.3537666699066,63300,7380,480,300,60,60,"[-6.2159768616946,53.3537666699066]","[-6.21498802746091,53.3537205766157],[-6.2151556371157,53.3537287067032],[-6.21531926118264,53.3537361699738],[-6.21547472973555,53.3537434499847],[-6.21561990742878,53.3537500127261],[-6.21575569678358,53.3537559728564],[-6.2158771229973,53.3537618616811],[-6.2159768616946,53.3537666699066]",11.795,2.6,52.866,53.422,0.2915,455.659,7.68472453324256,58860,7020,900,210,60,0,2021,9,7,9,42,51,"Tue","Sep","Tue",27.5304375,105.5046762,0.3341173,"2021-09-07"
"136842",136842,136842,189708,"20210907_094752_L15670","2021-09-07 09:42:59",-6.21653436707471,53.353786277051,58260,7860,1080,180,180,300,"[-6.21653436707471,53.353786277051]","[-6.21605523047359,53.3537703152591],[-6.21612125296442,53.3537734596397],[-6.21617924333821,53.3537760285068],[-6.21624240114967,53.3537786955228],[-6.21630730716783,53.3537810764947],[-6.21637767660387,53.3537833796792],[-6.21645525510781,53.353785529203],[-6.21653436707471,53.353786277051]",13.6,2.6,48.305,53.2555,0.276,463.419,9.59013483750057,60210,6930,960,180,180,150,2021,9,7,9,42,59,"Tue","Sep","Tue",30.9825,96.4022885,0.3163512,"2021-09-07"
"136843",136843,136843,189709,"20210907_094752_L15670","2021-09-07 09:43:07",-6.21733879581752,53.3538119388823,59520,7140,1080,180,60,0,"[-6.21733879581752,53.3538119388823]","[-6.21661610676844,53.3537849628394],[-6.21670215491752,53.3537820328174],[-6.21679295610266,53.3537775194337],[-6.21689488800653,53.3537744099783],[-6.21700269960106,53.3537774462223],[-6.21711418018998,53.3537867709013],[-6.21722705118286,53.3537988583227],[-6.21733879581752,53.3538119388823]",50.818,2.6,43.967,50.8085,0.2915,481.738,9.49432471355803,61890,7020,1020,180,120,90,2021,9,7,9,43,7,"Tue","Sep","Tue",102.161925,87.7449419,0.3341173,"2021-09-07"
"136844",136844,136844,189710,"20210907_094752_L15670","2021-09-07 09:43:15",-6.21825720484923,53.3539927818325,64260,7440,1140,360,120,120,"[-6.21825720484923,53.3539927818325]","[-6.21744942724154,53.353825624739],[-6.21755876885443,53.3538407182085],[-6.2176690233793,53.3538591798488],[-6.21778268210909,53.3538811179729],[-6.21789811072711,53.3539061984005],[-6.21801598838067,53.3539337393238],[-6.21813601040211,53.3539629884821],[-6.21825720484923,53.3539927818325]",18.6955,2.6,41.186,45.747,0.296,487.311,9.25523982201183,62310,7440,840,270,90,120,2021,9,7,9,43,15,"Tue","Sep","Tue",40.72764375,82.1949002,0.3392752,"2021-09-07"
"136845",136845,136845,189711,"20210907_094752_L15670","2021-09-07 09:43:23",-6.21925689009933,53.3542349691759,65700,7800,960,360,180,60,"[-6.21925689009933,53.3542349691759]","[-6.21838356466112,53.3540238698373],[-6.21851561093328,53.3540560375077],[-6.21864421945807,53.3540869175875],[-6.21876924636689,53.3541170649096],[-6.21889170481635,53.354146443265],[-6.21901255721324,53.3541754977995],[-6.21913282324398,53.3542045099034],[-6.21925689009933,53.3542349691759]",169.5,2.6,38.7945,42.632,0.299,502.306,9.50519883085861,62880,7590,960,240,120,60,2021,9,7,9,43,23,"Tue","Sep","Tue",329.14125,77.42218365,0.3427138,"2021-09-07"
"136846",136846,136846,189712,"20210907_094752_L15670","2021-09-07 09:43:31",-6.22033857040817,53.3544934989369,59580,7140,840,120,360,120,"[-6.22033857040817,53.3544934989369]","[-6.2193816773461,53.3542658155831],[-6.21950852674876,53.3542975509912],[-6.21964239833714,53.3543308546635],[-6.2197822368392,53.3543655626457],[-6.21992103030648,53.3543992476866],[-6.22005731048658,53.3544316736068],[-6.22019549390105,53.3544639894101],[-6.22033857040817,53.3544934989369]",102.148,2.6,34.623,40.741,0.329,512.346,10.2082328265952,62010,7230,870,150,180,120,2021,9,7,9,43,31,"Tue","Sep","Tue",200.33055,69.0971211,0.3770998,"2021-09-07"
"136847",136847,136847,189713,"20210907_094752_L15670","2021-09-07 09:43:39",-6.22151239531585,53.3544711847004,55500,7560,1140,180,0,120,"[-6.22151239531585,53.3544711847004]","[-6.2204896557118,53.3545193416693],[-6.22064673129762,53.3545465420965],[-6.22079944751809,53.3545732200671],[-6.22094782647649,53.3545959993097],[-6.22109794677476,53.354602917387],[-6.22124732969807,53.3545845225355],[-6.22138679263559,53.3545394163191],[-6.22151239531585,53.3544711847004]",4.8,2.6,31.731,36.069,0.3465,501.4135,8.77622307648327,58650,7140,1050,180,150,60,2021,9,7,9,43,39,"Tue","Sep","Tue",14.1525,63.3255567,0.3971583,"2021-09-07"
"136848",136848,136848,189714,"20210907_094752_L15670","2021-09-07 09:43:47",-6.22250489580756,53.3538482661492,60600,8520,1080,180,360,300,"[-6.22250489580756,53.3538482661492]","[-6.22164272010393,53.3543914206562],[-6.22177222296964,53.3543089640637],[-6.22190077989123,53.3542253601019],[-6.22202904448569,53.3541442175057],[-6.22215274737682,53.3540667848651],[-6.22227562806229,53.3539909374131],[-6.22239616663885,53.353916271307],[-6.22250489580756,53.3538482661492]",4.8,2.6,29.84,32.732,0.3505,479.717,10.7815214301205,61350,7170,1020,330,150,120,2021,9,7,9,43,47,"Tue","Sep","Tue",14.1525,59.551688,0.4017431,"2021-09-07"
"136849",136849,136849,189715,"20210907_094752_L15670","2021-09-07 09:43:55",-6.22287686169285,53.3536138542243,70920,11760,2100,1080,720,300,"[-6.22287686169285,53.3536138542243]","[-6.2225957489588,53.353791359023],[-6.2226701578142,53.3537446216796],[-6.22272918075561,53.3537074548603],[-6.22277550845185,53.3536776768024],[-6.22281282190274,53.3536542932508],[-6.22284081161025,53.3536365918562],[-6.22286181622973,53.3536234404755],[-6.22287686169285,53.3536138542243]",4.8,2.6,35.736,33.1215,0.438,474.1535,20.6010015105969,68490,10770,2730,1170,630,270,2021,9,7,9,43,55,"Tue","Sep","Tue",14.1525,71.3183352,0.5020356,"2021-09-07"
"136850",136850,136850,189717,"20210907_094752_L15670","2021-09-07 09:44:11",-6.22289046263211,53.3536054452498,67860,7860,1080,120,180,180,"[-6.22289046263211,53.3536054452498]","[-6.22289040582251,53.3536054866218],[-6.22289040582251,53.3536054866218],[-6.22289040582251,53.3536054866218],[-6.22289040582251,53.3536054866218],[-6.22289040582251,53.3536054866218],[-6.22289040582251,53.3536054866218],[-6.22289040990916,53.3536054841302],[-6.22289046263211,53.3536054452498]",4.8,2.6,46.414,37.849,0.5075,454.763,13.3407088388594,66540,7650,1200,360,360,210,2021,9,7,9,44,11,"Tue","Sep","Tue",14.1525,92.6284198,0.5816965,"2021-09-07"
"136851",136851,136851,189718,"20210907_094752_L15670","2021-09-07 09:44:19",-6.22322314568665,53.35339626113,66180,8340,1680,960,660,480,"[-6.22322314568665,53.35339626113]","[-6.2228971587094,53.3536012889812],[-6.22291996912727,53.3535871278716],[-6.22295216842778,53.3535669505387],[-6.2229910124895,53.3535426833987],[-6.22303771507882,53.3535135730608],[-6.22309267335259,53.353478715071],[-6.223155768828,53.3534385076322],[-6.22322314568665,53.35339626113]",16.221,2.6,45.636,45.302,0.422,453.249,12.4858762628761,62700,7620,1290,390,240,270,2021,9,7,9,44,19,"Tue","Sep","Tue",35.9951625,91.0757652,0.4836964,"2021-09-07"
"136852",136852,136852,189719,"20210907_094752_L15670","2021-09-07 09:44:27",-6.224100838048,53.3528360676053,65760,7920,900,420,300,60,"[-6.224100838048,53.3528360676053]","[-6.22328958299414,53.3533548835368],[-6.22335936745108,53.3533114403454],[-6.22343071817193,53.3532671007066],[-6.22351140393752,53.353212697379],[-6.22362132744909,53.3531359299603],[-6.22376921458139,53.353038231056],[-6.22393456231945,53.3529374025026],[-6.224100838048,53.3528360676053]",16.1175,2.6,44.5235,45.469,0.473,491.4975,11.7154129907758,66360,7680,1230,420,330,90,2021,9,7,9,44,27,"Tue","Sep","Tue",35.79721875,88.85554895,0.5421526,"2021-09-07"
"136853",136853,136853,189723,"20210907_094752_L15670","2021-09-07 09:44:59",-6.22588476054732,53.3511592704461,65040,7440,1260,240,180,60,"[-6.22588476054732,53.3511592704461]","[-6.22564350977148,53.351485604111],[-6.22566800961588,53.3514528019652],[-6.22569369065621,53.3514179487317],[-6.22572336172118,53.3513771940552],[-6.22575919276619,53.3513284677724],[-6.22579779685987,53.3512761231175],[-6.22584007625585,53.3512197059463],[-6.22588476054732,53.3511592704461]",4.8,2.6,34.957,35.736,0.3775,531.863,15.943113301478,68310,10440,1710,780,420,150,2021,9,7,9,44,59,"Tue","Sep","Tue",14.1525,69.7636849,0.4326905,"2021-09-07"
"136854",136854,136854,189724,"20210907_094752_L15670","2021-09-07 09:45:07",-6.22629545644029,53.3506012305253,70440,9900,1440,600,480,360,"[-6.22629545644029,53.3506012305253]","[-6.22592936385525,53.3510998269004],[-6.22597623740957,53.3510364099405],[-6.2260241343718,53.3509705357212],[-6.22607190161029,53.3509037658723],[-6.22612401649102,53.3508331201093],[-6.22618021558056,53.3507577226772],[-6.22623722144874,53.350680076109],[-6.22629545644029,53.3506012305253]",90.2595,10.748,31.286,34.846,0.371,601.811,17.7430455026827,69960,9840,2070,600,480,360,2021,9,7,9,45,7,"Tue","Sep","Tue",193.17684375,62.4374702,0.4252402,"2021-09-07"
"136855",136855,136855,189725,"20210907_094752_L15670","2021-09-07 09:45:15",-6.22674270003733,53.3499909997202,79800,11700,2280,840,360,540,"[-6.22674270003733,53.3499909997202]","[-6.22635696298031,53.3505188086526],[-6.22641919366492,53.3504344286484],[-6.22647925897988,53.350352205409],[-6.22653488289783,53.3502751107677],[-6.2265874896862,53.35020476527],[-6.22663820778088,53.3501371931029],[-6.22669157554997,53.3500656541915],[-6.22674270003733,53.3499909997202]",25.183,13.178,27.727,32.899,0.3735,556.83,28.546091238068,75150,11040,2280,1050,900,780,2021,9,7,9,45,15,"Tue","Sep","Tue",73.3654125,55.3347739,0.4281057,"2021-09-07"
"136856",136856,136856,189726,"20210907_094752_L15670","2021-09-07 09:45:23",-6.22719420087725,53.349663848582,93240,12240,1860,420,60,120,"[-6.22719420087725,53.349663848582]","[-6.22678643006749,53.3499209659167],[-6.22682189649025,53.3498565631982],[-6.2268497920804,53.349798754873],[-6.22687498022701,53.3497472099074],[-6.2269183547326,53.3497020684357],[-6.22699327322641,53.349672244717],[-6.22709136997889,53.3496605970751],[-6.22719420087725,53.349663848582]",12.26,13.717,24.556,30.174,0.374,501.832,20.3629970436477,94950,12390,1890,600,450,330,2021,9,7,9,45,23,"Tue","Sep","Tue",49.6810125,49.0064092,0.4286788,"2021-09-07"
"136857",136857,136857,189727,"20210907_094752_L15670","2021-09-07 09:45:31",-6.22795256126517,53.3497191037415,94800,12660,2100,240,180,300,"[-6.22795256126517,53.3497191037415]","[-6.22729052449673,53.349670127721],[-6.22738529113766,53.3496766687012],[-6.22748723181436,53.3496844288381],[-6.22758599411926,53.3496917948892],[-6.22767677024251,53.3496983950736],[-6.22776136928836,53.3497043567987],[-6.22785387426324,53.3497114622741],[-6.22795256126517,53.3497191037415]",4.8,16.535,19.606,26.281,0.378,496.859,19.0295152229822,96150,12060,2130,510,420,330,2021,9,7,9,45,31,"Tue","Sep","Tue",40.8031875,39.1276942,0.4332636,"2021-09-07"
"136858",136858,136858,189728,"20210907_094752_L15670","2021-09-07 09:45:39",-6.22885127004649,53.3497737682911,94440,11400,2160,360,540,360,"[-6.22885127004649,53.3497737682911]","[-6.22805963034645,53.3497275631421],[-6.22816849803732,53.3497345217706],[-6.22827462620981,53.3497397576552],[-6.22838086577607,53.3497460802821],[-6.22849414513444,53.3497528943673],[-6.22861087992908,53.3497601308759],[-6.22873387776371,53.3497665595157],[-6.22885127004649,53.3497737682911]",4.8,16.253,19.94,21.275,0.3585,496.8395,17.2180308014841,95310,11520,1770,480,270,240,2021,9,7,9,45,39,"Tue","Sep","Tue",40.2638625,39.794258,0.4109127,"2021-09-07"
"136859",136859,136859,189729,"20210907_094752_L15670","2021-09-07 09:45:47",-6.22949396879415,53.3498332346112,99240,12360,1200,120,60,60,"[-6.22949396879415,53.3498332346112]","[-6.22895902906867,53.3497824890832],[-6.22906105185026,53.349792866213],[-6.22916494249514,53.3498042735275],[-6.22926525696867,53.3498140682383],[-6.22935618676676,53.3498220446082],[-6.22942757663997,53.34982790066],[-6.22947150944649,53.3498314445329],[-6.22949396879415,53.3498332346112]",4.8,16.936,20.274,19.94,0.363,499.5815,17.6131850644072,98190,12480,1620,360,270,240,2021,9,7,9,45,47,"Tue","Sep","Tue",41.5701,40.4608218,0.4160706,"2021-09-07"
"136860",136860,136860,189730,"20210907_094752_L15670","2021-09-07 09:45:55",-6.22962989035008,53.3498431800712,97500,9780,1440,120,240,60,"[-6.22962989035008,53.3498431800712]","[-6.22951249252582,53.3498347108844],[-6.22952780102461,53.3498358467713],[-6.22953911914065,53.3498367356267],[-6.22955227732527,53.3498377009486],[-6.22956835694131,53.3498381682045],[-6.22957856953336,53.3498386918515],[-6.22959699004264,53.349840452909],[-6.22962989035008,53.3498431800712]",4.8,16.3245,21.609,20.107,0.362,481.8635,14.5302679925889,98070,11310,1740,450,180,180,2021,9,7,9,45,55,"Tue","Sep","Tue",40.40060625,43.1250813,0.4149244,"2021-09-07"
"136861",136861,136861,189731,"20210907_094752_L15670","2021-09-07 09:46:03",-6.2301748853365,53.349884357336,97200,13560,4020,1140,1020,1560,"[-6.2301748853365,53.349884357336]","[-6.22967200012111,53.3498467172279],[-6.22972739924736,53.3498523178726],[-6.22978425187812,53.3498578834867],[-6.22984975588514,53.3498639083941],[-6.2299248209772,53.3498697637588],[-6.23000639700026,53.3498750112259],[-6.23009174825048,53.3498795801401],[-6.2301748853365,53.349884357336]",24.021,26.739,21.275,20.9415,0.391,563.9325,36.6218186644968,94320,12390,2970,1200,1140,1110,2021,9,7,9,46,3,"Tue","Sep","Tue",97.0785,42.4585175,0.4481642,"2021-09-07"
"136862",136862,136862,189732,"20210907_094752_L15670","2021-09-07 09:46:11",-6.23046078020204,53.3498975868375,102300,13620,2040,780,840,780,"[-6.23046078020204,53.3498975868375]","[-6.23023974213195,53.3498878024923],[-6.2302712192089,53.3498894622579],[-6.23028984029917,53.3498903032041],[-6.23030901317749,53.3498909372737],[-6.23032864541349,53.3498915439945],[-6.23036468001088,53.3498924899071],[-6.23041153582227,53.3498947104018],[-6.23046078020204,53.3498975868375]",12.142,27.217,19.273,20.9415,0.428,521.8085,30.6613132664431,98160,13980,2580,870,870,810,2021,9,7,9,46,11,"Tue","Sep","Tue",75.2740875,38.4631261,0.4905736,"2021-09-07"
"136863",136863,136863,189733,"20210907_094752_L15670","2021-09-07 09:46:19",-6.23094803576178,53.3499286494185,106020,10560,1680,300,540,240,"[-6.23094803576178,53.3499286494185]","[-6.23050892751058,53.3499010891261],[-6.23056052570446,53.3499036900969],[-6.23062771585934,53.3499087360862],[-6.23070586845957,53.3499135546547],[-6.23077819475045,53.3499181110739],[-6.23084389108969,53.3499221703921],[-6.23090092489553,53.3499256187581],[-6.23094803576178,53.3499286494185]",4.8,29.002,16.714,20.719,0.4185,507.3765,27.072172746315,97410,12180,2340,990,720,690,2021,9,7,9,46,19,"Tue","Sep","Tue",64.646325,33.3561298,0.4796847,"2021-09-07"
"136864",136864,136864,189734,"20210907_094752_L15670","2021-09-07 09:46:27",-6.23137246424998,53.3499643938263,101280,12240,1800,720,480,780,"[-6.23137246424998,53.3499643938263]","[-6.23098658903244,53.3499308040518],[-6.23101863948305,53.3499327638563],[-6.2310577035448,53.3499351758459],[-6.23110956576971,53.3499386455368],[-6.23116603995888,53.349943236096],[-6.23123187394322,53.3499499016813],[-6.23130020020978,53.3499573780981],[-6.23137246424998,53.3499643938263]",10.2495,32.629,15.046,17.715,0.406,490.7095,21.4836217863318,103230,12030,1830,630,480,360,2021,9,7,9,46,27,"Tue","Sep","Tue",82.00513125,30.0273022,0.4653572,"2021-09-07"
"136865",136865,136865,189735,"20210907_094752_L15670","2021-09-07 09:46:35",-6.23181454927488,53.3499888005941,106980,12840,1800,540,300,120,"[-6.23181454927488,53.3499888005941]","[-6.23145235844971,53.3499707870855],[-6.2315337489092,53.3499755181957],[-6.23160957738486,53.3499786380911],[-6.23167521188398,53.3499810565912],[-6.23172344384832,53.349983596577],[-6.23176105010243,53.3499857122239],[-6.23179154036651,53.3499875555113],[-6.23181454927488,53.3499888005941]",53.1305,37.285,15.713,15.936,0.4125,537.356,31.0778766064338,100020,12870,2610,1230,1020,840,2021,9,7,9,46,35,"Tue","Sep","Tue",172.91964375,31.3584341,0.4728075,"2021-09-07"
