"","X.2","X.1","X","run_id","timestamp_new","longitude","latitude","pm_ch1_perL","pm_ch2_perL","pm_ch3_perL","pm_ch4_perL","pm_ch5_perL","pm_ch6_perL","point_geojson","line_geojson","no_ppb_8sMedian","no2_ppb_8sMedian","o3_ppb_8sMedian","o3_ppb_32sMedian","co_ppm__8sMedian","co2_ppm_8sMedian","pm25_8sMedian","pnc_ch1_w8_rolling_median","pnc_ch2_w8_rolling_median","pnc_ch3_w8_rolling_median","pnc_ch4_w8_rolling_median","pnc_ch5_w8_rolling_median","pnc_ch6_w8_rolling_median","datetime_y","datetime_m","datetime_d","datetime_h","datetime_min","datetime_sec","datetime_wd","date_m","wday","NO2_8s","O3_8s","CO_8s","Date"
"343873",343873,343873,484516,"20220329_110120_L15670","2022-03-29 11:01:09",-6.23944233668842,53.3475009776723,153360,20340,1680,360,360,240,"[-6.23944233668842,53.3475009776723]","[-6.23932453865949,53.3474947178309],[-6.23932453865949,53.3474947178309],[-6.23932453865949,53.3474947178309],[-6.23932452788251,53.3474947171973],[-6.23932485885232,53.3474947435052],[-6.23933741284953,53.3474957726831],[-6.23937372834446,53.3474977161875],[-6.23944233668842,53.3475009776723]",48.859,2.6,25.947,27.56,0.3,487.404,24.2552486075206,156840,22110,1650,540,390,240,2022,3,29,11,1,9,"Tue","Mar","Tue",98.4153375,51.7824279,0.34386,"2022-03-29"
"343874",343874,343874,484517,"20220329_110120_L15670","2022-03-29 11:01:17",-6.23978311358632,53.3475180310736,159000,22020,1200,240,120,120,"[-6.23978311358632,53.3475180310736]","[-6.23953028026308,53.3475055690871],[-6.23960939057147,53.3475095175909],[-6.23967067149581,53.3475126742945],[-6.23971166386275,53.3475145295714],[-6.23973772442637,53.3475157056822],[-6.23975410077593,53.3475165060611],[-6.23976645708231,53.347517166536],[-6.23978311358632,53.3475180310736]",65.5995,2.6,24.834,27.5045,0.2915,492.961,20.5202605535328,158190,21180,1290,360,180,60,2022,3,29,11,1,17,"Tue","Mar","Tue",130.43154375,49.5612138,0.3341173,"2022-03-29"
"343875",343875,343875,484518,"20220329_110120_L15670","2022-03-29 11:01:25",-6.24005653049784,53.3475307882211,159540,21420,1680,300,240,120,"[-6.24005653049784,53.3475307882211]","[-6.23982334572267,53.3475200411557],[-6.23987437878524,53.3475225063854],[-6.23992328058913,53.3475247617931],[-6.23996416356485,53.3475267392939],[-6.23999951533149,53.3475281570279],[-6.24002760575907,53.347529504223],[-6.24005056127816,53.3475304285274],[-6.24005653049784,53.3475307882211]",4.8,2.6,23.889,25.502,0.3145,488.538,21.7424793368624,159720,21480,1620,330,240,180,2022,3,29,11,1,25,"Tue","Mar","Tue",14.1525,47.6752773,0.3604799,"2022-03-29"
"343876",343876,343876,484519,"20220329_110120_L15670","2022-03-29 11:01:33",-6.24005626678399,53.3475307766235,151020,21120,1200,240,120,180,"[-6.24005626678399,53.3475307766235]","[-6.24005622498094,53.3475307753713],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235]",4.8,2.6,22.943,24.39,0.317,475.1885,20.5600518695827,154740,20370,1410,420,120,150,2022,3,29,11,1,33,"Tue","Mar","Tue",14.1525,45.7873451,0.3633454,"2022-03-29"
"343877",343877,343877,484523,"20220329_110120_L15670","2022-03-29 11:02:05",-6.24005626678399,53.3475307766235,155160,19680,1560,420,60,120,"[-6.24005626678399,53.3475307766235]","[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235]",4.8,2.6,24.056,22.1645,0.3155,464.6365,20.6101864978344,154650,20070,1560,330,180,120,2022,3,29,11,2,5,"Tue","Mar","Tue",14.1525,48.0085592,0.3616261,"2022-03-29"
"343878",343878,343878,484524,"20220329_110120_L15670","2022-03-29 11:02:13",-6.24005626678399,53.3475307766235,155220,18300,1320,120,180,0,"[-6.24005626678399,53.3475307766235]","[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235]",4.8,2.6,25.613,22.276,0.3115,460.7415,20.8791360783778,155940,20580,1320,240,270,120,2022,3,29,11,2,13,"Tue","Mar","Tue",14.1525,51.1158641,0.3570413,"2022-03-29"
"343879",343879,343879,484525,"20220329_110120_L15670","2022-03-29 11:02:21",-6.24005626678399,53.3475307766235,149280,19080,1920,180,120,60,"[-6.24005626678399,53.3475307766235]","[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235]",4.8,2.6,26.169,25.279,0.322,460.1585,19.0437283660198,149460,20010,1260,180,120,120,2022,3,29,11,2,21,"Tue","Mar","Tue",14.1525,52.2254733,0.3690764,"2022-03-29"
"343880",343880,343880,484526,"20220329_110120_L15670","2022-03-29 11:02:29",-6.2400562698887,53.3475307767199,147660,17460,1440,120,180,60,"[-6.2400562698887,53.3475307767199]","[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.24005626678399,53.3475307766235],[-6.2400562698887,53.3475307767199]",12.1555,2.6,27.059,26.058,0.323,460.7595,18.347460446796,151260,19290,1470,240,60,60,2022,3,29,11,2,29,"Tue","Mar","Tue",28.21989375,54.0016463,0.3702226,"2022-03-29"
"343881",343881,343881,484527,"20220329_110120_L15670","2022-03-29 11:02:37",-6.24056670774932,53.3475569896207,152580,19080,1320,240,120,180,"[-6.24056670774932,53.3475569896207]","[-6.24005698121538,53.3475308121876],[-6.24006662008684,53.3475311759623],[-6.24009884283195,53.3475326064413],[-6.24017411107927,53.3475356717777],[-6.24027346270475,53.3475397918704],[-6.24037793431628,53.3475450060804],[-6.24048270598985,53.3475512181815],[-6.24056670774932,53.3475569896207]",102.5495,9.684,25.168,26.169,0.337,490.269,19.5547231342673,149880,19140,1140,300,150,90,2022,3,29,11,2,37,"Tue","Mar","Tue",214.64656875,50.2277776,0.3862694,"2022-03-29"
"343882",343882,343882,484528,"20220329_110120_L15670","2022-03-29 11:02:45",-6.24090884611752,53.3475837078964,151560,21120,1440,420,60,60,"[-6.24090884611752,53.3475837078964]","[-6.24065128334385,53.3475625982822],[-6.2407506942173,53.3475702760263],[-6.24084509334805,53.3475785341751],[-6.240897239063,53.3475829599825],[-6.240901646821,53.3475833303249],[-6.2409054470074,53.3475835437445],[-6.24090857152789,53.347583694464],[-6.24090884611752,53.3475837078964]",4.8,2.6,26.948,26.169,0.426,493.0375,19.6417898565455,150540,20730,1350,180,180,90,2022,3,29,11,2,45,"Tue","Mar","Tue",14.1525,53.7801236,0.4882812,"2022-03-29"
"343883",343883,343883,484529,"20220329_110120_L15670","2022-03-29 11:02:53",-6.24090861016418,53.3475836888908,144180,18360,1320,180,180,120,"[-6.24090861016418,53.3475836888908]","[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908]",4.8,2.6,28.172,27.0035,0.4065,471.354,18.4153477288677,147510,19530,1110,180,90,120,2022,3,29,11,2,53,"Tue","Mar","Tue",14.1525,56.2228604,0.4659303,"2022-03-29"
"343884",343884,343884,484530,"20220329_110120_L15670","2022-03-29 11:03:01",-6.24090861016418,53.3475836888908,146220,19980,1080,360,240,60,"[-6.24090861016418,53.3475836888908]","[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908]",4.8,2.6,29.061,27.8375,0.3705,464.666,19.4092019907736,147990,19620,1140,270,210,120,2022,3,29,11,3,1,"Tue","Mar","Tue",14.1525,57.9970377,0.4246671,"2022-03-29"
"343885",343885,343885,484531,"20220329_110120_L15670","2022-03-29 11:03:09",-6.24090861016418,53.3475836888908,143880,18480,1320,60,240,60,"[-6.24090861016418,53.3475836888908]","[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908]",4.8,2.6,31.175,28.283,0.371,465.224,18.0454867255954,144840,19200,1140,210,150,60,2022,3,29,11,3,9,"Tue","Mar","Tue",14.1525,62.2159475,0.4252402,"2022-03-29"
"343886",343886,343886,484532,"20220329_110120_L15670","2022-03-29 11:03:17",-6.24090861016418,53.3475836888908,144600,17340,1380,120,120,240,"[-6.24090861016418,53.3475836888908]","[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908]",4.8,2.6,33.288,29.84,0.3485,462.4145,17.9984213487471,144060,19230,1230,210,90,120,2022,3,29,11,3,17,"Tue","Mar","Tue",14.1525,66.4328616,0.3994507,"2022-03-29"
"343887",343887,343887,484533,"20220329_110120_L15670","2022-03-29 11:03:25",-6.24090861016418,53.3475836888908,146340,20340,1080,240,360,0,"[-6.24090861016418,53.3475836888908]","[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908]",4.8,2.6,34.234,32.176,0.345,460.782,17.9795422313226,147210,17730,1080,240,210,0,2022,3,29,11,3,25,"Tue","Mar","Tue",14.1525,68.3207938,0.395439,"2022-03-29"
"343888",343888,343888,484534,"20220329_110120_L15670","2022-03-29 11:03:33",-6.24090861016418,53.3475836888908,145620,17640,720,120,0,60,"[-6.24090861016418,53.3475836888908]","[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908]",4.8,2.6,34.957,33.622,0.3535,461.3275,17.9549202493336,147630,17910,1290,240,90,90,2022,3,29,11,3,33,"Tue","Mar","Tue",14.1525,69.7636849,0.4051817,"2022-03-29"
"343889",343889,343889,484535,"20220329_110120_L15670","2022-03-29 11:03:41",-6.24090861016418,53.3475836888908,148500,17580,1020,300,120,120,"[-6.24090861016418,53.3475836888908]","[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908]",4.8,2.6,31.62,33.622,0.336,460.253,18.8655585413896,145290,19230,1170,240,150,120,2022,3,29,11,3,41,"Tue","Mar","Tue",14.1525,63.104034,0.3851232,"2022-03-29"
"343890",343890,343890,484536,"20220329_110120_L15670","2022-03-29 11:03:49",-6.24090861016418,53.3475836888908,141300,18120,1260,240,60,180,"[-6.24090861016418,53.3475836888908]","[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908]",4.8,2.6,30.841,33.622,0.3425,460.8045,19.1856910804203,144120,19200,1260,210,90,180,2022,3,29,11,3,49,"Tue","Mar","Tue",14.1525,61.5493837,0.3925735,"2022-03-29"
"343891",343891,343891,484537,"20220329_110120_L15670","2022-03-29 11:03:57",-6.24091060456306,53.3475839439503,141000,19020,960,360,60,180,"[-6.24091060456306,53.3475839439503]","[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.24090861016418,53.3475836888908],[-6.2409086405239,53.3475836939786],[-6.24090930322355,53.3475837817797],[-6.24091060456306,53.3475839439503]",4.8,2.6,32.065,31.8425,0.358,462.529,19.0137280484463,146970,19260,1290,300,90,150,2022,3,29,11,3,57,"Tue","Mar","Tue",14.1525,63.9921205,0.4103396,"2022-03-29"
"343892",343892,343892,484539,"20220329_110120_L15670","2022-03-29 11:04:13",-6.24366335727684,53.3477776572386,147300,22320,2520,1020,780,720,"[-6.24366335727684,53.3477776572386]","[-6.24204325134647,53.347657783037],[-6.24227256390901,53.3476759714404],[-6.24250407456189,53.3476940582809],[-6.24273568739577,53.3477123866287],[-6.24296514259877,53.3477297457881],[-6.24319749785604,53.3477462206809],[-6.24343197533603,53.3477621324199],[-6.24366335727684,53.3477776572386]",16.583,2.6,29.284,31.008,0.403,475.944,22.1350369204571,149280,20880,1620,510,120,240,2022,3,29,11,4,13,"Tue","Mar","Tue",36.6874875,58.4420788,0.4619186,"2022-03-29"
"343893",343893,343893,484540,"20220329_110120_L15670","2022-03-29 11:04:21",-6.24531659966751,53.3478859682698,147720,19800,1980,420,240,0,"[-6.24531659966751,53.3478859682698]","[-6.24389418240449,53.347792708832],[-6.24412415284526,53.3478072309247],[-6.24435349671172,53.3478219044127],[-6.24457196902556,53.3478372199639],[-6.24477957501908,53.34785164143],[-6.24497370782299,53.3478646932671],[-6.24515318830658,53.347876185591],[-6.24531659966751,53.3478859682698]",31.9115,2.6,25.78,31.175,0.4045,475.8675,24.9728618306566,145620,21360,1920,630,300,420,2022,3,29,11,4,21,"Tue","Mar","Tue",66.00324375,51.449146,0.4636379,"2022-03-29"
"343894",343894,343894,484541,"20220329_110120_L15670","2022-03-29 11:04:29",-6.24581547828145,53.3478856403945,150240,20400,1320,240,240,0,"[-6.24581547828145,53.3478856403945]","[-6.24546244558301,53.3478936465277],[-6.24558486015813,53.3478942394495],[-6.24568459983353,53.3478866891384],[-6.24575749116746,53.3478829058969],[-6.24580048138556,53.3478845356204],[-6.24581594621913,53.3478856632293],[-6.24581535691965,53.3478856295978],[-6.24581547828145,53.3478856403945]",4.8,2.6,21.942,28.394,0.41,473.6525,19.2363734424662,147420,19800,1140,240,240,120,2022,3,29,11,4,29,"Tue","Mar","Tue",14.1525,43.7896494,0.469942,"2022-03-29"
"343895",343895,343895,484545,"20220329_110120_L15670","2022-03-29 11:05:01",-6.24599556713152,53.3479038441208,154980,19800,1380,120,300,120,"[-6.24599556713152,53.3479038441208]","[-6.24581547828145,53.3478856403945],[-6.24581547828145,53.3478856403945],[-6.24581548334907,53.3478856416079],[-6.24581595139963,53.3478856864384],[-6.24581772567924,53.3478858188305],[-6.24583627106494,53.3478875757531],[-6.24589759341374,53.3478940348081],[-6.24599556713152,53.3479038441208]",4.8,2.6,22.276,20.9965,0.416,475.95,19.0725789753915,151170,19410,1440,240,150,60,2022,3,29,11,5,1,"Tue","Mar","Tue",14.1525,44.4562132,0.4768192,"2022-03-29"
"343896",343896,343896,484546,"20220329_110120_L15670","2022-03-29 11:05:09",-6.24732973244511,53.3480084687984,150240,21300,1260,240,300,120,"[-6.24732973244511,53.3480084687984]","[-6.2461227117649,53.347915720745],[-6.24627733964596,53.347928959341],[-6.24646539884329,53.3479434829465],[-6.24666464793892,53.3479590023719],[-6.24685497782133,53.3479735167776],[-6.24703018648939,53.3479868365037],[-6.24718781328069,53.3479984182809],[-6.24732973244511,53.3480084687984]",16.4355,2.6,22.943,21.553,0.4135,476.522,20.9787364056853,151890,20430,1380,300,270,150,2022,3,29,11,5,9,"Tue","Mar","Tue",36.40539375,45.7873451,0.4739537,"2022-03-29"
"343897",343897,343897,484547,"20220329_110120_L15670","2022-03-29 11:05:17",-6.24822588250998,53.3480580826602,149340,19560,960,0,60,120,"[-6.24822588250998,53.3480580826602]","[-6.24745113123117,53.3480170950821],[-6.247548646986,53.3480239450799],[-6.24762202470782,53.3480289392538],[-6.24767975614281,53.348032685351],[-6.2477694293659,53.3480383023678],[-6.24790195166975,53.3480452101653],[-6.2480578404657,53.3480519969777],[-6.24822588250998,53.3480580826602]",4.8,2.6,24.2225,22.721,0.412,476.067,19.9294110789812,150480,20010,1380,270,240,90,2022,3,29,11,5,17,"Tue","Mar","Tue",14.1525,48.34084325,0.4722344,"2022-03-29"
"343898",343898,343898,484548,"20220329_110120_L15670","2022-03-29 11:05:25",-6.24978788989454,53.3481279901129,152100,21180,1680,480,240,60,"[-6.24978788989454,53.3481279901129]","[-6.24840296891824,53.3480648043242],[-6.24858454213774,53.3480724537556],[-6.24875856060905,53.3480806443084],[-6.24893852501627,53.3480900666367],[-6.24912214274913,53.3480985265128],[-6.24932632014444,53.3481060205224],[-6.24956190024706,53.3481160322573],[-6.24978788989454,53.3481279901129]",14.983,2.6,24.278,23.166,0.3935,476.99,23.1659754383797,152820,21690,1860,630,420,150,2022,3,29,11,5,25,"Tue","Mar","Tue",33.6274875,48.4516046,0.4510297,"2022-03-29"
"343899",343899,343899,484549,"20220329_110120_L15670","2022-03-29 11:05:33",-6.25099840571044,53.3481957505368,145800,19680,1320,240,120,300,"[-6.25099840571044,53.3481957505368]","[-6.24999590144844,53.3481392150222],[-6.25019005137785,53.3481499058146],[-6.25036867653636,53.3481598160718],[-6.25052697318702,53.3481683831561],[-6.25066824583149,53.3481763104182],[-6.25079454872187,53.3481835913592],[-6.2509051200343,53.3481901551866],[-6.25099840571044,53.3481957505368]",4.8,4.7795,19.829,23.166,0.389,478.675,22.3774209021344,152940,21360,1620,300,180,210,2022,3,29,11,5,33,"Tue","Mar","Tue",18.32079375,39.5727353,0.4458718,"2022-03-29"
"343900",343900,343900,484550,"20220329_110120_L15670","2022-03-29 11:05:41",-6.25122574379192,53.3482085256399,151080,21540,1320,420,300,120,"[-6.25122574379192,53.3482085256399]","[-6.25107551099164,53.3482001090812],[-6.25113611153639,53.3482034857643],[-6.25118229571767,53.3482060733526],[-6.25121310481918,53.3482077572168],[-6.25122480816083,53.3482084843934],[-6.25122555817209,53.3482085128573],[-6.25122574379192,53.3482085256399],[-6.25122574379192,53.3482085256399]",4.8,2.6,18.828,20.83,0.385,476.9735,20.4689295646411,151890,20610,1350,300,300,120,2022,3,29,11,5,41,"Tue","Mar","Tue",14.1525,37.5750396,0.441287,"2022-03-29"
"343901",343901,343901,484551,"20220329_110120_L15670","2022-03-29 11:05:49",-6.25122574379192,53.3482085256399,149580,19740,1620,360,300,480,"[-6.25122574379192,53.3482085256399]","[-6.25122574379192,53.3482085256399],[-6.25122574379192,53.3482085256399],[-6.25122574379192,53.3482085256399],[-6.25122574379192,53.3482085256399],[-6.25122574379192,53.3482085256399],[-6.25122574379192,53.3482085256399],[-6.25122574379192,53.3482085256399],[-6.25122574379192,53.3482085256399]",4.8,2.6,18.049,19.662,0.396,475.3345,21.8491599971885,151710,21000,1650,390,210,180,2022,3,29,11,5,49,"Tue","Mar","Tue",14.1525,36.0203893,0.4538952,"2022-03-29"
