"","X.2","X.1","X","run_id","timestamp_new","longitude","latitude","pm_ch1_perL","pm_ch2_perL","pm_ch3_perL","pm_ch4_perL","pm_ch5_perL","pm_ch6_perL","point_geojson","line_geojson","no_ppb_8sMedian","no2_ppb_8sMedian","o3_ppb_8sMedian","o3_ppb_32sMedian","co_ppm__8sMedian","co2_ppm_8sMedian","pm25_8sMedian","pnc_ch1_w8_rolling_median","pnc_ch2_w8_rolling_median","pnc_ch3_w8_rolling_median","pnc_ch4_w8_rolling_median","pnc_ch5_w8_rolling_median","pnc_ch6_w8_rolling_median","datetime_y","datetime_m","datetime_d","datetime_h","datetime_min","datetime_sec","datetime_wd","date_m","wday","NO2_8s","O3_8s","CO_8s","Date"
"373355",373355,373355,529598,"20220429_102425_L15670","2022-04-29 10:19:26",-6.27163497511384,53.3441480035976,96180,3840,1320,660,180,540,"[-6.27163497511384,53.3441480035976]","[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976]",4.8,2.6,36.514,34.679,0.308,421.4395,17.8202662335407,95400,3690,1260,660,450,360,2022,4,29,10,19,26,"Fri","Apr","Fri",14.1525,72.8709898,0.3530296,"2022-04-29"
"373356",373356,373356,529599,"20220429_102425_L15670","2022-04-29 10:19:34",-6.27163497511384,53.3441480035976,102600,4560,780,480,480,300,"[-6.27163497511384,53.3441480035976]","[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976]",4.8,2.6,35.402,35.7915,0.2995,423.0575,17.8429502184386,101550,4230,1200,630,630,300,2022,4,29,10,19,34,"Fri","Apr","Fri",14.1525,70.6517714,0.3432869,"2022-04-29"
"373357",373357,373357,529600,"20220429_102425_L15670","2022-04-29 10:19:42",-6.27163495949818,53.3441480115354,99240,4140,1440,240,180,480,"[-6.27163495949818,53.3441480115354]","[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497511384,53.3441480035976],[-6.27163497532615,53.3441480041242],[-6.27163496695045,53.3441480063028],[-6.27163495949818,53.3441480115354]",4.8,9.8625,34.957,35.7915,0.32,423.6295,16.9085606582759,100230,4020,1380,420,330,300,2022,4,29,10,19,42,"Fri","Apr","Fri",28.04203125,69.7636849,0.366784,"2022-04-29"
"373358",373358,373358,529601,"20220429_102425_L15670","2022-04-29 10:19:50",-6.27163495949818,53.3441480115354,97980,4140,1500,480,360,240,"[-6.27163495949818,53.3441480115354]","[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354]",4.8,8.849,34.067,35.124,0.313,422.541,17.7208784626187,100320,4140,1260,660,420,300,2022,4,29,10,19,50,"Fri","Apr","Fri",26.1037125,67.9875119,0.3587606,"2022-04-29"
"373359",373359,373359,529602,"20220429_102425_L15670","2022-04-29 10:19:58",-6.27163495949818,53.3441480115354,96900,4080,840,660,420,240,"[-6.27163495949818,53.3441480115354]","[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354]",4.8,2.6,33.4555,34.623,0.303,421.452,16.3305929271915,98100,3960,1140,660,420,240,2022,4,29,10,19,58,"Fri","Apr","Fri",14.1525,66.76714135,0.3472986,"2022-04-29"
"373360",373360,373360,529603,"20220429_102425_L15670","2022-04-29 10:20:06",-6.27163495949818,53.3441480115354,99780,3840,1080,480,300,300,"[-6.27163495949818,53.3441480115354]","[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354]",4.8,2.6,33.733,33.845,0.287,421.434,17.9790081555788,97500,3510,1230,540,540,360,2022,4,29,10,20,6,"Fri","Apr","Fri",14.1525,67.3209481,0.3289594,"2022-04-29"
"373361",373361,373361,529604,"20220429_102425_L15670","2022-04-29 10:20:14",-6.27163495949818,53.3441480115354,100620,4860,1260,480,120,300,"[-6.27163495949818,53.3441480115354]","[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354]",4.8,2.6,34.401,33.845,0.2735,419.2485,17.3738894784456,98160,3660,1200,600,450,300,2022,4,29,10,20,14,"Fri","Apr","Fri",14.1525,68.6540757,0.3134857,"2022-04-29"
"373362",373362,373362,529605,"20220429_102425_L15670","2022-04-29 10:20:22",-6.27163495949818,53.3441480115354,95460,3420,960,600,300,420,"[-6.27163495949818,53.3441480115354]","[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354]",4.8,2.6,35.958,33.845,0.285,416.523,17.1299361222656,97530,3630,960,660,300,300,2022,4,29,10,20,22,"Fri","Apr","Fri",14.1525,71.7613806,0.326667,"2022-04-29"
"373363",373363,373363,529606,"20220429_102425_L15670","2022-04-29 10:20:30",-6.27163495949818,53.3441480115354,101040,3360,1080,900,180,480,"[-6.27163495949818,53.3441480115354]","[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354]",4.8,2.6,39.073,35.7355,0.2685,415.965,17.4589596906009,99120,3960,1080,690,390,390,2022,4,29,10,20,30,"Fri","Apr","Fri",14.1525,77.9779861,0.3077547,"2022-04-29"
"373364",373364,373364,529607,"20220429_102425_L15670","2022-04-29 10:20:38",-6.27163495290441,53.3441480120251,93780,4500,1620,780,420,480,"[-6.27163495290441,53.3441480120251]","[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495949818,53.3441480115354],[-6.27163495890217,53.3441480047623],[-6.27163495290441,53.3441480120251]",4.8,2.6,41.186,36.6255,0.269,415.955,16.6271655605773,95640,3870,990,750,420,240,2022,4,29,10,20,38,"Fri","Apr","Fri",14.1525,82.1949002,0.3083278,"2022-04-29"
"373365",373365,373365,529609,"20220429_102425_L15670","2022-04-29 10:20:54",-6.27163493548507,53.3441480175848,94320,3240,1080,780,420,180,"[-6.27163493548507,53.3441480175848]","[-6.27163495147132,53.3441480154504],[-6.27163495147132,53.3441480154504],[-6.27163495147132,53.3441480154504],[-6.27163495147132,53.3441480154504],[-6.27163495147132,53.3441480154504],[-6.27163495147132,53.3441480154504],[-6.27163495127915,53.3441480158217],[-6.27163493548507,53.3441480175848]",4.8,2.6,41.909,41.075,0.2715,417.0305,15.9720695742446,96510,3630,1080,690,420,240,2022,4,29,10,20,54,"Fri","Apr","Fri",14.1525,83.6377913,0.3111933,"2022-04-29"
"373366",373366,373366,529610,"20220429_102425_L15670","2022-04-29 10:21:02",-6.27163493262463,53.3441480544835,100020,4080,960,660,540,420,"[-6.27163493262463,53.3441480544835]","[-6.27163493382175,53.3441480184154],[-6.27163492049673,53.3441480075934],[-6.27163492374725,53.3441480179381],[-6.27163492330889,53.344148016679],[-6.27163492969514,53.3441480170299],[-6.27163494052775,53.3441480166959],[-6.27163494163151,53.3441480168748],[-6.27163493262463,53.3441480544835]",4.8,2.6,40.185,41.075,0.2715,417.037,16.3253073145112,97650,3660,1020,630,450,300,2022,4,29,10,21,2,"Fri","Apr","Fri",14.1525,80.1972045,0.3111933,"2022-04-29"
"373367",373367,373367,529611,"20220429_102425_L15670","2022-04-29 10:21:10",-6.27168483376353,53.3441213678598,95880,3180,1380,540,480,480,"[-6.27168483376353,53.3441213678598]","[-6.27163632723226,53.3441466563244],[-6.27164122152587,53.3441427598235],[-6.27164866527677,53.3441383275687],[-6.27166109067092,53.3441317746171],[-6.27167636759849,53.3441245473119],[-6.27168467298079,53.3441214770426],[-6.27168477637392,53.3441214035828],[-6.27168483376353,53.3441213678598]",4.8,2.6,39.295,40.408,0.258,417.052,16.7950220167283,95760,3420,1080,600,360,270,2022,4,29,10,21,10,"Fri","Apr","Fri",14.1525,78.4210315,0.2957196,"2022-04-29"
"373368",373368,373368,529612,"20220429_102425_L15670","2022-04-29 10:21:18",-6.27170304091964,53.3441163310378,93480,2220,900,540,300,300,"[-6.27170304091964,53.3441163310378]","[-6.27168483376353,53.3441213678598],[-6.27168483401965,53.344121366978],[-6.27168493486186,53.3441213505116],[-6.27168863882412,53.3441202464388],[-6.27169400508196,53.3441187630201],[-6.27169849628361,53.3441175290307],[-6.27170191598813,53.3441166540598],[-6.27170304091964,53.3441163310378]",4.8,2.6,37.627,39.406,0.25,419.7545,14.1380298731442,92670,3210,1080,720,300,270,2022,4,29,10,21,18,"Fri","Apr","Fri",14.1525,75.0922039,0.28655,"2022-04-29"
"373369",373369,373369,529613,"20220429_102425_L15670","2022-04-29 10:21:26",-6.27173232388705,53.3441095779944,93180,2580,1200,240,420,660,"[-6.27173232388705,53.3441095779944]","[-6.27170328906194,53.3441162633812],[-6.27170729551919,53.344115306029],[-6.27171165601228,53.3441142873726],[-6.27171694943845,53.3441131236149],[-6.27172355542525,53.3441116261984],[-6.27172976754791,53.3441101656754],[-6.27173211751357,53.3441096391999],[-6.27173232388705,53.3441095779944]",4.8,2.6,36.848,38.127,0.2535,425.723,16.0897887848306,92610,2880,1080,390,510,330,2022,4,29,10,21,26,"Fri","Apr","Fri",14.1525,73.5375536,0.2905617,"2022-04-29"
"373370",373370,373370,529614,"20220429_102425_L15670","2022-04-29 10:21:34",-6.27174547916072,53.3441070454961,89760,3360,1380,420,600,360,"[-6.27174547916072,53.3441070454961]","[-6.27173233541095,53.3441095715633],[-6.27173233568273,53.3441095712067],[-6.27173230717721,53.3441095778504],[-6.2717335152662,53.3441093293471],[-6.27173532163342,53.3441089219573],[-6.27173852858716,53.3441082363115],[-6.27174203838985,53.3441075511867],[-6.27174547916072,53.3441070454961]",4.8,2.6,36.737,37.571,0.252,428.9915,16.4050187709392,90840,3450,1290,630,330,330,2022,4,29,10,21,34,"Fri","Apr","Fri",14.1525,73.3160309,0.2888424,"2022-04-29"
"373371",373371,373371,529618,"20220429_102425_L15670","2022-04-29 10:22:06",-6.27214111524589,53.3448754823515,139080,5520,900,840,240,240,"[-6.27214111524589,53.3448754823515]","[-6.27210696406065,53.3447219045126],[-6.27210696516729,53.3447219223951],[-6.27210697625634,53.3447219903584],[-6.27210874018358,53.344730104459],[-6.27211652170589,53.3447675845693],[-6.27212436834155,53.3448025546578],[-6.27213206577528,53.3448366868292],[-6.27214111524589,53.3448754823515]",4.8,6.249,29.284,30.952,0.262,448.306,17.1954103385071,95610,3660,1200,630,420,240,2022,4,29,10,22,6,"Fri","Apr","Fri",21.1312125,58.4420788,0.3003044,"2022-04-29"
"373372",373372,373372,529619,"20220429_102425_L15670","2022-04-29 10:22:14",-6.27258354788586,53.3450317759177,94620,3300,840,660,300,540,"[-6.27258354788586,53.3450317759177]","[-6.27216084613481,53.3449183185804],[-6.2722122757995,53.344955210916],[-6.27228578344107,53.3449809351258],[-6.2723577397559,53.3450002556485],[-6.27242432070146,53.345013256234],[-6.27248447093441,53.3450213093997],[-6.27253673575281,53.3450271669578],[-6.27258354788586,53.3450317759177]",4.8,2.6,31.62,30.952,0.2935,441.8135,15.4481042049017,94740,3480,1140,600,270,330,2022,4,29,10,22,14,"Fri","Apr","Fri",14.1525,63.104034,0.3364097,"2022-04-29"
"373373",373373,373373,529620,"20220429_102425_L15670","2022-04-29 10:22:22",-6.27290082247741,53.345056720014,96540,2880,1440,660,600,240,"[-6.27290082247741,53.345056720014]","[-6.27262727467349,53.3450356977841],[-6.27266869226125,53.3450392672179],[-6.27271050114624,53.3450426095615],[-6.27275291171442,53.3450457324337],[-6.27279522516668,53.3450487732905],[-6.27283527923618,53.3450517270749],[-6.27287173726669,53.3450544850283],[-6.27290082247741,53.345056720014]",4.8,2.6,34.735,31.2305,0.284,430.952,15.7757258314051,95460,3330,1290,600,390,240,2022,4,29,10,22,22,"Fri","Apr","Fri",14.1525,69.3206395,0.3255208,"2022-04-29"
"373374",373374,373374,529621,"20220429_102425_L15670","2022-04-29 10:22:30",-6.27291548398974,53.3450579005189,91860,4140,1680,780,600,240,"[-6.27291548398974,53.3450579005189]","[-6.27291493314717,53.3450578592738],[-6.2729155232425,53.3450579019528],[-6.27291549265641,53.3450579007666],[-6.27291549110852,53.3450579010826],[-6.27291548667655,53.3450579019146],[-6.27291548398974,53.3450579005189],[-6.27291548398974,53.3450579005189],[-6.27291548398974,53.3450579005189]",4.8,2.6,37.293,32.5095,0.2685,423.348,16.1600342677375,94710,3570,1230,720,390,240,2022,4,29,10,22,30,"Fri","Apr","Fri",14.1525,74.4256401,0.3077547,"2022-04-29"
"373375",373375,373375,529622,"20220429_102425_L15670","2022-04-29 10:22:38",-6.27291547977903,53.3450578994897,95700,3960,1080,660,420,360,"[-6.27291547977903,53.3450578994897]","[-6.27291548398974,53.3450579005189],[-6.27291548398974,53.3450579005189],[-6.27291548398974,53.3450579005189],[-6.27291548398974,53.3450579005189],[-6.27291548398974,53.3450579005189],[-6.27291548398974,53.3450579005189],[-6.27291548398974,53.3450579005189],[-6.27291547977903,53.3450578994897]",4.8,2.6,40.074,36.2365,0.249,425.0025,16.5502374066833,95880,3420,1170,630,360,360,2022,4,29,10,22,38,"Fri","Apr","Fri",14.1525,79.9756818,0.2854038,"2022-04-29"
"373376",373376,373376,529623,"20220429_102425_L15670","2022-04-29 10:22:46",-6.27350287349477,53.3451027783458,99000,4140,840,420,120,540,"[-6.27350287349477,53.3451027783458]","[-6.27292272106468,53.3450584752657],[-6.27296441387292,53.3450616359603],[-6.27302387787209,53.3450661655399],[-6.27309202816837,53.3450714735133],[-6.27317745236089,53.3450780496005],[-6.27328193442869,53.3450858145886],[-6.27339623995598,53.3450947096518],[-6.27350287349477,53.3451027783458]",4.8,2.6,39.6845,38.183,0.469,447.786,14.8648711778487,96330,3480,1020,630,360,150,2022,4,29,10,22,46,"Fri","Apr","Fri",14.1525,79.19835665,0.5375678,"2022-04-29"
"373377",373377,373377,529624,"20220429_102425_L15670","2022-04-29 10:22:54",-6.27434982040194,53.3451662915981,96540,3180,1380,720,180,300,"[-6.27434982040194,53.3451662915981]","[-6.27361666426102,53.3451115427798],[-6.273737083361,53.3451200688489],[-6.27385339444272,53.3451284673147],[-6.27396801345844,53.3451373587647],[-6.27407309993268,53.3451453012848],[-6.27416933716686,53.3451522281475],[-6.27426148716873,53.3451592956731],[-6.27434982040194,53.3451662915981]",38.2395,13.582,38.294,38.85,1.281,479.2425,16.9313974930025,93780,3720,1350,600,420,300,2022,4,29,10,22,54,"Fri","Apr","Fri",99.10861875,76.4233358,1.4682822,"2022-04-29"
"373378",373378,373378,529625,"20220429_102425_L15670","2022-04-29 10:23:02",-6.27463397810987,53.3451835243028,97140,2880,1200,780,180,240,"[-6.27463397810987,53.3451835243028]","[-6.27443205511506,53.345172193709],[-6.27450285500677,53.345176721653],[-6.27456015936067,53.345179799604],[-6.27460368564213,53.3451820189887],[-6.2746286464944,53.3451832505199],[-6.27463374092104,53.3451835134631],[-6.2746340384424,53.3451835259806],[-6.27463397810987,53.3451835243028]",4.8,10.664,37.404,38.85,0.872,436.373,15.4196813147671,94260,3480,1170,720,360,270,2022,4,29,10,23,2,"Fri","Apr","Fri",29.5749,74.6471628,0.9994864,"2022-04-29"
"373379",373379,373379,529626,"20220429_102425_L15670","2022-04-29 10:23:10",-6.27476536741538,53.3451893588686,93840,3600,1320,780,480,180,"[-6.27476536741538,53.3451893588686]","[-6.27463382541217,53.3451835221137],[-6.2746476956883,53.3451842202269],[-6.27467791274052,53.3451854360684],[-6.27471004352527,53.3451868002837],[-6.27473686362597,53.3451880323367],[-6.2747549724134,53.3451888885347],[-6.27476375457016,53.3451892867117],[-6.27476536741538,53.3451893588686]",4.8,13.2185,34.846,37.738,0.621,428.2355,15.7903057417375,93330,3120,1140,480,420,270,2022,4,29,10,23,10,"Fri","Apr","Fri",34.46038125,69.5421622,0.7117902,"2022-04-29"
"373380",373380,373380,529627,"20220429_102425_L15670","2022-04-29 10:23:18",-6.27476672264907,53.3451893818799,96000,2880,1380,960,420,360,"[-6.27476672264907,53.3451893818799]","[-6.27476542431578,53.3451893633296],[-6.27476542431578,53.3451893633296],[-6.27476542431578,53.3451893633296],[-6.27476542431578,53.3451893633296],[-6.27476542431578,53.3451893633296],[-6.27476542431578,53.3451893633296],[-6.2747654275014,53.3451893680863],[-6.27476672264907,53.3451893818799]",24.9085,24.947,30.063,35.5685,0.509,434.226,16.0399276469167,95580,3510,1230,600,360,330,2022,4,29,10,23,18,"Fri","Apr","Fri",95.34864375,59.9967291,0.5834158,"2022-04-29"
"373381",373381,373381,529628,"20220429_102425_L15670","2022-04-29 10:23:26",-6.27477924845858,53.345189465005,99360,4380,960,420,480,300,"[-6.27477924845858,53.345189465005]","[-6.27477416781419,53.3451892938348],[-6.2747786890216,53.3451894438246],[-6.27477927719878,53.3451894649879],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005]",62.9825,21.786,26.058,32.621,0.492,435.301,17.7350922544034,98010,4800,1800,540,480,270,2022,4,29,10,23,26,"Fri","Apr","Fri",162.11975625,52.0039506,0.5639304,"2022-04-29"
"373382",373382,373382,529629,"20220429_102425_L15670","2022-04-29 10:23:34",-6.27477924845858,53.345189465005,99000,4560,1140,240,480,360,"[-6.27477924845858,53.345189465005]","[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005]",139.132,18.9305,25.947,28.5055,1.6515,435.844,17.4060041304274,97830,3630,1320,810,420,300,2022,4,29,10,23,34,"Fri","Apr","Fri",302.29453125,51.7824279,1.8929493,"2022-04-29"
"373383",373383,373383,529630,"20220429_102425_L15670","2022-04-29 10:23:42",-6.27477924845858,53.345189465005,95340,3660,1080,360,60,120,"[-6.27477924845858,53.345189465005]","[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005]",31.3015,20.102,25.8915,26.281,3.407,445.07,17.0747368456746,96750,3660,1380,510,330,330,2022,4,29,10,23,42,"Fri","Apr","Fri",98.30919375,51.67166655,3.9051034,"2022-04-29"
"373384",373384,373384,529631,"20220429_102425_L15670","2022-04-29 10:23:50",-6.27477924845858,53.345189465005,93360,3960,840,480,480,300,"[-6.27477924845858,53.345189465005]","[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005],[-6.27477924845858,53.345189465005]",4.8,7.9925,30.396,26.281,2.4885,431.5565,16.6942613306305,93480,3690,1200,720,390,270,2022,4,29,10,23,50,"Fri","Apr","Fri",24.46565625,60.6612972,2.8523187,"2022-04-29"
